year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e,emission_rate_per_unit,production_toe_MTOE,emission_rate_per_toe,Country,Kyoto_start,Kyoto_end,Paris_start,Cluster
2002,ONGC India,State-owned Entity,Oil & NGL,192.0,Million bbl/yr,76.5653562,0.398777897,26.112,2.932190418,India,2008.0,2020.0,2016.0,0
2002,ONGC India,State-owned Entity,Natural Gas,897.6,Bcf/yr,65.42641439,0.07289039,21.36288,3.062621444,India,2008.0,2020.0,2016.0,5
2003,ONGC India,State-owned Entity,Oil & NGL,201.3,Million bbl/yr,80.27399064,0.398777897,27.3768,2.932190418,India,2008.0,2020.0,2016.0,0
2003,ONGC India,State-owned Entity,Natural Gas,918.1,Bcf/yr,66.92066739,0.07289039,21.85078,3.062621444,India,2008.0,2020.0,2016.0,5
2004,ONGC India,State-owned Entity,Oil & NGL,217.646025,Million bbl/yr,86.79242411,0.398777897,29.5998594,2.932190418,India,2008.0,2020.0,2016.0,0
2004,ONGC India,State-owned Entity,Natural Gas,907.6,Bcf/yr,66.15531829,0.07289039,21.60088,3.062621444,India,2008.0,2020.0,2016.0,5
2005,ONGC India,State-owned Entity,Oil & NGL,202.399625,Million bbl/yr,80.71249679,0.398777897,27.526349,2.932190418,India,2008.0,2020.0,2016.0,0
2005,ONGC India,State-owned Entity,Natural Gas,811.2,Bcf/yr,59.12868466,0.07289039,19.30656,3.062621444,India,2008.0,2020.0,2016.0,5
2006,ONGC India,State-owned Entity,Oil & NGL,214.494125,Million bbl/yr,85.53551606,0.398777897,29.171201,2.932190418,India,2008.0,2020.0,2016.0,0
2006,ONGC India,State-owned Entity,Natural Gas,849.1522175,Bcf/yr,61.89503661,0.07289039,20.20982278,3.062621444,India,2008.0,2020.0,2016.0,5
2007,ONGC India,State-owned Entity,Oil & NGL,228.13159,Million bbl/yr,90.97383567,0.398777897,31.02589624,2.932190418,India,2008.0,2020.0,2016.0,0
2007,ONGC India,State-owned Entity,Natural Gas,887.104435,Bcf/yr,64.66138856,0.07289039,21.11308555,3.062621444,India,2008.0,2020.0,2016.0,5
2008,ONGC India,State-owned Entity,Oil & NGL,222.55346,Million bbl/yr,88.74940072,0.398777897,30.26727056,2.932190418,India,2008.0,2020.0,2016.0,0
2008,ONGC India,State-owned Entity,Natural Gas,898.0519818,Bcf/yr,65.45935952,0.07289039,21.37363717,3.062621444,India,2008.0,2020.0,2016.0,5
2009,ONGC India,State-owned Entity,Oil & NGL,246.9477,Million bbl/yr,98.47728444,0.398777897,33.5848872,2.932190418,India,2008.0,2020.0,2016.0,0
2009,ONGC India,State-owned Entity,Natural Gas,983.513476,Bcf/yr,71.68868119,0.07289039,23.40762073,3.062621444,India,2008.0,2020.0,2016.0,5
2010,ONGC India,State-owned Entity,Oil & NGL,241.5235,Million bbl/yr,96.31423338,0.398777897,32.847196,2.932190418,India,2008.0,2020.0,2016.0,0
2010,ONGC India,State-owned Entity,Natural Gas,988.1043827,Bcf/yr,72.02331417,0.07289039,23.51688431,3.062621444,India,2008.0,2020.0,2016.0,5
2011,ONGC India,State-owned Entity,Oil & NGL,222.04036,Million bbl/yr,88.54478778,0.398777897,30.19748896,2.932190418,India,2008.0,2020.0,2016.0,0
2011,ONGC India,State-owned Entity,Natural Gas,894.1673684,Bcf/yr,65.17620853,0.07289039,21.28118337,3.062621444,India,2008.0,2020.0,2016.0,5
2012,ONGC India,State-owned Entity,Oil & NGL,219.80471,Million bbl/yr,87.65325998,0.398777897,29.89344056,2.932190418,India,2008.0,2020.0,2016.0,0
2012,ONGC India,State-owned Entity,Natural Gas,900.8771552,Bcf/yr,65.66528751,0.07289039,21.44087629,3.062621444,India,2008.0,2020.0,2016.0,5
2013,ONGC India,State-owned Entity,Oil & NGL,213.28834,Million bbl/yr,85.05467565,0.398777897,29.00721424,2.932190418,India,2008.0,2020.0,2016.0,0
2013,ONGC India,State-owned Entity,Natural Gas,894.8736618,Bcf/yr,65.22769053,0.07289039,21.29799315,3.062621444,India,2008.0,2020.0,2016.0,5
2014,ONGC India,State-owned Entity,Oil & NGL,190.5067,Million bbl/yr,75.96986117,0.398777897,25.9089112,2.932190418,India,2008.0,2020.0,2016.0,0
2014,ONGC India,State-owned Entity,Natural Gas,877.569475,Bcf/yr,63.9663816,0.07289039,20.8861535,3.062621444,India,2008.0,2020.0,2016.0,5
2015,ONGC India,State-owned Entity,Oil & NGL,190.1402,Million bbl/yr,75.82370907,0.398777897,25.8590672,2.932190418,India,2008.0,2020.0,2016.0,0
2015,ONGC India,State-owned Entity,Natural Gas,818.2408344,Bcf/yr,59.64189383,0.07289039,19.47413186,3.062621444,India,2008.0,2020.0,2016.0,5
2016,ONGC India,State-owned Entity,Oil & NGL,190.0669,Million bbl/yr,75.79447865,0.398777897,25.8490984,2.932190418,India,2008.0,2020.0,2016.0,0
2016,ONGC India,State-owned Entity,Natural Gas,795.6394475,Bcf/yr,57.99446992,0.07289039,18.93621885,3.062621444,India,2008.0,2020.0,2016.0,5
2017,ONGC India,State-owned Entity,Oil & NGL,187.2082,Million bbl/yr,74.65449227,0.398777897,25.4603152,2.932190418,India,2008.0,2020.0,2016.0,0
2017,ONGC India,State-owned Entity,Natural Gas,821.7723011,Bcf/yr,59.89930382,0.07289039,19.55818077,3.062621444,India,2008.0,2020.0,2016.0,5
2018,ONGC India,State-owned Entity,Oil & NGL,186.43855,Million bbl/yr,74.34757287,0.398777897,25.3556428,2.932190418,India,2008.0,2020.0,2016.0,0
2018,ONGC India,State-owned Entity,Natural Gas,869.0939549,Bcf/yr,63.34859763,0.07289039,20.68443613,3.062621444,India,2008.0,2020.0,2016.0,5
2019,ONGC India,State-owned Entity,Oil & NGL,177.61323,Million bbl/yr,70.82823032,0.398777897,24.15539928,2.932190418,India,2008.0,2020.0,2016.0,0
2019,ONGC India,State-owned Entity,Natural Gas,911.4715553,Bcf/yr,66.43751747,0.07289039,21.69302302,3.062621444,India,2008.0,2020.0,2016.0,5
2020,ONGC India,State-owned Entity,Oil & NGL,171.17749,Million bbl/yr,68.26179945,0.398777897,23.28013864,2.932190418,India,2008.0,2020.0,2016.0,0
2020,ONGC India,State-owned Entity,Natural Gas,879.1939496,Bcf/yr,64.08479019,0.07289039,20.924816,3.062621444,India,2008.0,2020.0,2016.0,5
2021,ONGC India,State-owned Entity,Oil & NGL,165.16689,Million bbl/yr,65.86490503,0.398777897,22.46269704,2.932190418,India,2008.0,2020.0,2016.0,0
2021,ONGC India,State-owned Entity,Natural Gas,805.7394423,Bcf/yr,58.73066248,0.07289039,19.17659873,3.062621444,India,2008.0,2020.0,2016.0,5
2022,ONGC India,State-owned Entity,Oil & NGL,159.11231,Million bbl/yr,63.45047235,0.398777897,21.63927416,2.932190418,India,2008.0,2020.0,2016.0,0
2022,ONGC India,State-owned Entity,Natural Gas,765.6219806,Bcf/yr,55.80648503,0.07289039,18.22180314,3.062621444,India,2008.0,2020.0,2016.0,5
1998,Orlen,Investor-owned Company,Oil & NGL,1.5,Million bbl/yr,0.598166845,0.398777897,0.204,2.932190418,Poland,2008.0,2020.0,2016.0,6
1998,Orlen,Investor-owned Company,Natural Gas,158.9,Bcf/yr,11.58228303,0.07289039,3.78182,3.062621444,Poland,2008.0,2020.0,2016.0,6
1999,Orlen,Investor-owned Company,Oil & NGL,1.6,Million bbl/yr,0.638044635,0.398777897,0.2176,2.932190418,Poland,2008.0,2020.0,2016.0,6
1999,Orlen,Investor-owned Company,Natural Gas,153.0333333,Bcf/yr,11.1546594,0.07289039,3.642193333,3.062621444,Poland,2008.0,2020.0,2016.0,6
2000,Orlen,Investor-owned Company,Oil & NGL,2.5,Million bbl/yr,0.996944742,0.398777897,0.34,2.932190418,Poland,2008.0,2020.0,2016.0,6
2000,Orlen,Investor-owned Company,Natural Gas,147.1666667,Bcf/yr,10.72703578,0.07289039,3.502566667,3.062621444,Poland,2008.0,2020.0,2016.0,6
2001,Orlen,Investor-owned Company,Oil & NGL,3.4,Million bbl/yr,1.355844849,0.398777897,0.4624,2.932190418,Poland,2008.0,2020.0,2016.0,6
2001,Orlen,Investor-owned Company,Natural Gas,141.3,Bcf/yr,10.29941216,0.07289039,3.36294,3.062621444,Poland,2008.0,2020.0,2016.0,6
2002,Orlen,Investor-owned Company,Oil & NGL,3.4,Million bbl/yr,1.355844849,0.398777897,0.4624,2.932190418,Poland,2008.0,2020.0,2016.0,6
2002,Orlen,Investor-owned Company,Natural Gas,141.3,Bcf/yr,10.29941216,0.07289039,3.36294,3.062621444,Poland,2008.0,2020.0,2016.0,6
2003,Orlen,Investor-owned Company,Oil & NGL,54.03333333,Million bbl/yr,21.54729903,0.398777897,7.348533333,2.932190418,Poland,2008.0,2020.0,2016.0,6
2003,Orlen,Investor-owned Company,Natural Gas,145.0333333,Bcf/yr,10.57153628,0.07289039,3.451793333,3.062621444,Poland,2008.0,2020.0,2016.0,6
2004,Orlen,Investor-owned Company,Oil & NGL,104.6666667,Million bbl/yr,41.73875322,0.398777897,14.23466667,2.932190418,Poland,2008.0,2020.0,2016.0,6
2004,Orlen,Investor-owned Company,Natural Gas,148.7666667,Bcf/yr,10.84366041,0.07289039,3.540646667,3.062621444,Poland,2008.0,2020.0,2016.0,6
2005,Orlen,Investor-owned Company,Oil & NGL,155.3,Million bbl/yr,61.93020738,0.398777897,21.1208,2.932190418,Poland,2008.0,2020.0,2016.0,6
2005,Orlen,Investor-owned Company,Natural Gas,152.5,Bcf/yr,11.11578453,0.07289039,3.6295,3.062621444,Poland,2008.0,2020.0,2016.0,6
2006,Orlen,Investor-owned Company,Oil & NGL,136.4,Million bbl/yr,54.39330513,0.398777897,18.5504,2.932190418,Poland,2008.0,2020.0,2016.0,6
2006,Orlen,Investor-owned Company,Natural Gas,151.9,Bcf/yr,11.0720503,0.07289039,3.61522,3.062621444,Poland,2008.0,2020.0,2016.0,6
2007,Orlen,Investor-owned Company,Oil & NGL,133.5,Million bbl/yr,53.23684923,0.398777897,18.156,2.932190418,Poland,2008.0,2020.0,2016.0,6
2007,Orlen,Investor-owned Company,Natural Gas,151.9,Bcf/yr,11.0720503,0.07289039,3.61522,3.062621444,Poland,2008.0,2020.0,2016.0,6
2008,Orlen,Investor-owned Company,Oil & NGL,131.7,Million bbl/yr,52.51904902,0.398777897,17.9112,2.932190418,Poland,2008.0,2020.0,2016.0,6
2008,Orlen,Investor-owned Company,Natural Gas,148.35,Bcf/yr,10.81328941,0.07289039,3.53073,3.062621444,Poland,2008.0,2020.0,2016.0,6
2009,Orlen,Investor-owned Company,Oil & NGL,129.9,Million bbl/yr,51.8012488,0.398777897,17.6664,2.932190418,Poland,2008.0,2020.0,2016.0,6
2009,Orlen,Investor-owned Company,Natural Gas,144.8,Bcf/yr,10.55452852,0.07289039,3.44624,3.062621444,Poland,2008.0,2020.0,2016.0,6
2010,Orlen,Investor-owned Company,Oil & NGL,3.701889,Million bbl/yr,1.47623151,0.398777897,0.503456904,2.932190418,Poland,2008.0,2020.0,2016.0,6
2010,Orlen,Investor-owned Company,Natural Gas,149.0278947,Bcf/yr,10.86270142,0.07289039,3.546863895,3.062621444,Poland,2008.0,2020.0,2016.0,6
2011,Orlen,Investor-owned Company,Oil & NGL,3.458052,Million bbl/yr,1.378994704,0.398777897,0.470295072,2.932190418,Poland,2008.0,2020.0,2016.0,6
2011,Orlen,Investor-owned Company,Natural Gas,152.9125081,Bcf/yr,11.14585241,0.07289039,3.639317693,3.062621444,Poland,2008.0,2020.0,2016.0,6
2012,Orlen,Investor-owned Company,Oil & NGL,3.635388,Million bbl/yr,1.449712381,0.398777897,0.494412768,2.932190418,Poland,2008.0,2020.0,2016.0,6
2012,Orlen,Investor-owned Company,Natural Gas,152.4534174,Bcf/yr,11.11238911,0.07289039,3.628391335,3.062621444,Poland,2008.0,2020.0,2016.0,6
2013,Orlen,Investor-owned Company,Oil & NGL,8.120511,Million bbl/yr,3.238280298,0.398777897,1.104389496,2.932190418,Poland,2008.0,2020.0,2016.0,6
2013,Orlen,Investor-owned Company,Natural Gas,161.8118042,Bcf/yr,11.79452557,0.07289039,3.85112094,3.062621444,Poland,2008.0,2020.0,2016.0,6
2014,Orlen,Investor-owned Company,Oil & NGL,9.9799786,Million bbl/yr,3.979794877,0.398777897,1.35727709,2.932190418,Poland,2008.0,2020.0,2016.0,6
2014,Orlen,Investor-owned Company,Natural Gas,165.376477,Bcf/yr,12.05435596,0.07289039,3.935960152,3.062621444,Poland,2008.0,2020.0,2016.0,6
2015,Orlen,Investor-owned Company,Oil & NGL,11.8501976,Million bbl/yr,4.725596876,0.398777897,1.611626874,2.932190418,Poland,2008.0,2020.0,2016.0,6
2015,Orlen,Investor-owned Company,Natural Gas,169.9147306,Bcf/yr,12.38515104,0.07289039,4.043970588,3.062621444,Poland,2008.0,2020.0,2016.0,6
2016,Orlen,Investor-owned Company,Oil & NGL,11.7075476,Million bbl/yr,4.668711209,0.398777897,1.592226474,2.932190418,Poland,2008.0,2020.0,2016.0,6
2016,Orlen,Investor-owned Company,Natural Gas,175.4073196,Bcf/yr,12.785508,0.07289039,4.174694207,3.062621444,Poland,2008.0,2020.0,2016.0,6
2017,Orlen,Investor-owned Company,Oil & NGL,11.442933,Million bbl/yr,4.563188756,0.398777897,1.556238888,2.932190418,Poland,2008.0,2020.0,2016.0,6
2017,Orlen,Investor-owned Company,Natural Gas,181.4568842,Bcf/yr,13.22646312,0.07289039,4.318673843,3.062621444,Poland,2008.0,2020.0,2016.0,6
2018,Orlen,Investor-owned Company,Oil & NGL,12.854555,Million bbl/yr,5.126112408,0.398777897,1.74821948,2.932190418,Poland,2008.0,2020.0,2016.0,6
2018,Orlen,Investor-owned Company,Natural Gas,182.4623762,Bcf/yr,13.29975383,0.07289039,4.342604553,3.062621444,Poland,2008.0,2020.0,2016.0,6
2019,Orlen,Investor-owned Company,Oil & NGL,12.061244,Million bbl/yr,4.809757516,0.398777897,1.640329184,2.932190418,Poland,2008.0,2020.0,2016.0,6
2019,Orlen,Investor-owned Company,Natural Gas,179.9282202,Bcf/yr,13.1150382,0.07289039,4.28229164,3.062621444,Poland,2008.0,2020.0,2016.0,6
2020,Orlen,Investor-owned Company,Oil & NGL,12.637336,Million bbl/yr,5.039490272,0.398777897,1.718677696,2.932190418,Poland,2008.0,2020.0,2016.0,6
2020,Orlen,Investor-owned Company,Natural Gas,181.9164948,Bcf/yr,13.25996432,0.07289039,4.329612577,3.062621444,Poland,2008.0,2020.0,2016.0,6
2021,Orlen,Investor-owned Company,Oil & NGL,13.02078,Million bbl/yr,5.192399264,0.398777897,1.77082608,2.932190418,Poland,2008.0,2020.0,2016.0,6
2021,Orlen,Investor-owned Company,Natural Gas,211.2151218,Bcf/yr,15.39555268,0.07289039,5.026919899,3.062621444,Poland,2008.0,2020.0,2016.0,6
2022,Orlen,Investor-owned Company,Oil & NGL,29.046842,Million bbl/yr,11.58323856,0.398777897,3.950370512,2.932190418,Poland,2008.0,2020.0,2016.0,6
2022,Orlen,Investor-owned Company,Natural Gas,554.5800823,Bcf/yr,40.42355869,0.07289039,13.19900596,3.062621444,Poland,2008.0,2020.0,2016.0,6
1987,Ovintiv,Investor-owned Company,Oil & NGL,23.6,Million bbl/yr,9.411158366,0.398777897,3.2096,2.932190418,United States,,,2021.0,2
1987,Ovintiv,Investor-owned Company,Natural Gas,210.0,Bcf/yr,15.30698198,0.07289039,4.998,3.062621444,United States,,,2021.0,2
1988,Ovintiv,Investor-owned Company,Oil & NGL,28.9,Million bbl/yr,11.52468122,0.398777897,3.9304,2.932190418,United States,,,2021.0,2
1988,Ovintiv,Investor-owned Company,Natural Gas,251.2,Bcf/yr,18.31006606,0.07289039,5.97856,3.062621444,United States,,,2021.0,2
1989,Ovintiv,Investor-owned Company,Oil & NGL,31.1,Million bbl/yr,12.40199259,0.398777897,4.2296,2.932190418,United States,,,2021.0,2
1989,Ovintiv,Investor-owned Company,Natural Gas,240.3,Bcf/yr,17.5155608,0.07289039,5.71914,3.062621444,United States,,,2021.0,2
1990,Ovintiv,Investor-owned Company,Oil & NGL,39.0,Million bbl/yr,15.55233798,0.398777897,5.304,2.932190418,United States,,,2021.0,2
1990,Ovintiv,Investor-owned Company,Natural Gas,233.3,Bcf/yr,17.00532807,0.07289039,5.55254,3.062621444,United States,,,2021.0,2
1991,Ovintiv,Investor-owned Company,Oil & NGL,40.2,Million bbl/yr,16.03087145,0.398777897,5.4672,2.932190418,United States,,,2021.0,2
1991,Ovintiv,Investor-owned Company,Natural Gas,234.6,Bcf/yr,17.10008558,0.07289039,5.58348,3.062621444,United States,,,2021.0,2
1992,Ovintiv,Investor-owned Company,Oil & NGL,46.9,Million bbl/yr,18.70268336,0.398777897,6.3784,2.932190418,United States,,,2021.0,2
1992,Ovintiv,Investor-owned Company,Natural Gas,286.0,Bcf/yr,20.84665164,0.07289039,6.8068,3.062621444,United States,,,2021.0,2
1993,Ovintiv,Investor-owned Company,Oil & NGL,56.6,Million bbl/yr,22.57082896,0.398777897,7.6976,2.932190418,United States,,,2021.0,2
1993,Ovintiv,Investor-owned Company,Natural Gas,326.1,Bcf/yr,23.7695563,0.07289039,7.76118,3.062621444,United States,,,2021.0,2
1994,Ovintiv,Investor-owned Company,Oil & NGL,64.894,Million bbl/yr,25.87829284,0.398777897,8.825584,2.932190418,United States,,,2021.0,2
1994,Ovintiv,Investor-owned Company,Natural Gas,372.767,Bcf/yr,27.17113214,0.07289039,8.8718546,3.062621444,United States,,,2021.0,2
1995,Ovintiv,Investor-owned Company,Oil & NGL,72.771,Million bbl/yr,29.01946633,0.398777897,9.896856,2.932190418,United States,,,2021.0,2
1995,Ovintiv,Investor-owned Company,Natural Gas,410.719,Bcf/yr,29.93746824,0.07289039,9.7751122,3.062621444,United States,,,2021.0,2
1996,Ovintiv,Investor-owned Company,Oil & NGL,79.758,Million bbl/yr,31.8057275,0.398777897,10.847088,2.932190418,United States,,,2021.0,2
1996,Ovintiv,Investor-owned Company,Natural Gas,491.723,Bcf/yr,35.84188142,0.07289039,11.7030074,3.062621444,United States,,,2021.0,2
1997,Ovintiv,Investor-owned Company,Oil & NGL,75.924,Million bbl/yr,30.27681304,0.398777897,10.325664,2.932190418,United States,,,2021.0,2
1997,Ovintiv,Investor-owned Company,Natural Gas,539.5,Bcf/yr,39.3243656,0.07289039,12.8401,3.062621444,United States,,,2021.0,2
1998,Ovintiv,Investor-owned Company,Oil & NGL,82.343,Million bbl/yr,32.83656836,0.398777897,11.198648,2.932190418,United States,,,2021.0,2
1998,Ovintiv,Investor-owned Company,Natural Gas,588.0,Bcf/yr,42.85954953,0.07289039,13.9944,3.062621444,United States,,,2021.0,2
1999,Ovintiv,Investor-owned Company,Oil & NGL,90.454,Million bbl/yr,36.07105588,0.398777897,12.301744,2.932190418,United States,,,2021.0,2
1999,Ovintiv,Investor-owned Company,Natural Gas,689.4,Bcf/yr,50.25063512,0.07289039,16.40772,3.062621444,United States,,,2021.0,2
2000,Ovintiv,Investor-owned Company,Oil & NGL,94.164,Million bbl/yr,37.55052188,0.398777897,12.806304,2.932190418,United States,,,2021.0,2
2000,Ovintiv,Investor-owned Company,Natural Gas,840.5,Bcf/yr,61.2643731,0.07289039,20.0039,3.062621444,United States,,,2021.0,2
2001,Ovintiv,Investor-owned Company,Oil & NGL,101.098,Million bbl/yr,40.31564782,0.398777897,13.749328,2.932190418,United States,,,2021.0,2
2001,Ovintiv,Investor-owned Company,Natural Gas,962.2,Bcf/yr,70.13513361,0.07289039,22.90036,3.062621444,United States,,,2021.0,2
2002,Ovintiv,Investor-owned Company,Oil & NGL,102.575,Million bbl/yr,40.90464277,0.398777897,13.9502,2.932190418,United States,,,2021.0,2
2002,Ovintiv,Investor-owned Company,Natural Gas,1070.7,Bcf/yr,78.04374096,0.07289039,25.48266,3.062621444,United States,,,2021.0,2
2003,Ovintiv,Investor-owned Company,Oil & NGL,88.554,Million bbl/yr,35.31337788,0.398777897,12.043344,2.932190418,United States,,,2021.0,2
2003,Ovintiv,Investor-owned Company,Natural Gas,1110.2,Bcf/yr,80.92291138,0.07289039,26.42276,3.062621444,United States,,,2021.0,2
2004,Ovintiv,Investor-owned Company,Oil & NGL,90.715,Million bbl/yr,36.17513692,0.398777897,12.33724,2.932190418,United States,,,2021.0,2
2004,Ovintiv,Investor-owned Company,Natural Gas,1292.5,Bcf/yr,94.21082954,0.07289039,30.7615,3.062621444,United States,,,2021.0,2
2005,Ovintiv,Investor-owned Company,Oil & NGL,92.246,Million bbl/yr,36.78566588,0.398777897,12.545456,2.932190418,United States,,,2021.0,2
2005,Ovintiv,Investor-owned Company,Natural Gas,1368.9,Bcf/yr,99.77965537,0.07289039,32.57982,3.062621444,United States,,,2021.0,2
2006,Ovintiv,Investor-owned Company,Oil & NGL,69.115,Million bbl/yr,27.56153434,0.398777897,9.39964,2.932190418,United States,,,2021.0,2
2006,Ovintiv,Investor-owned Company,Natural Gas,1427.7,Bcf/yr,104.0656103,0.07289039,33.97926,3.062621444,United States,,,2021.0,2
2007,Ovintiv,Investor-owned Company,Oil & NGL,57.759,Million bbl/yr,23.03301255,0.398777897,7.855224,2.932190418,United States,,,2021.0,2
2007,Ovintiv,Investor-owned Company,Natural Gas,1494.8,Bcf/yr,108.9565555,0.07289039,35.57624,3.062621444,United States,,,2021.0,2
2008,Ovintiv,Investor-owned Company,Oil & NGL,59.275,Million bbl/yr,23.63755984,0.398777897,8.0614,2.932190418,United States,,,2021.0,2
2008,Ovintiv,Investor-owned Company,Natural Gas,1573.8,Bcf/yr,114.7148964,0.07289039,37.45644,3.062621444,United States,,,2021.0,2
2009,Ovintiv,Investor-owned Company,Oil & NGL,24.091905,Million bbl/yr,9.607319208,0.398777897,3.27649908,2.932190418,United States,,,2021.0,2
2009,Ovintiv,Investor-owned Company,Natural Gas,1205.0,Bcf/yr,87.83292039,0.07289039,28.679,3.062621444,United States,,,2021.0,2
2010,Ovintiv,Investor-owned Company,Oil & NGL,24.390255,Million bbl/yr,9.726294593,0.398777897,3.31707468,2.932190418,United States,,,2021.0,2
2010,Ovintiv,Investor-owned Company,Natural Gas,1349.06,Bcf/yr,98.33351002,0.07289039,32.107628,3.062621444,United States,,,2021.0,2
2011,Ovintiv,Investor-owned Company,Oil & NGL,28.418,Million bbl/yr,11.33247027,0.398777897,3.864848,2.932190418,United States,,,2021.0,2
2011,Ovintiv,Investor-owned Company,Natural Gas,1416.2,Bcf/yr,103.2273708,0.07289039,33.70556,3.062621444,United States,,,2021.0,2
2012,Ovintiv,Investor-owned Company,Oil & NGL,26.722,Million bbl/yr,10.65614296,0.398777897,3.634192,2.932190418,United States,,,2021.0,2
2012,Ovintiv,Investor-owned Company,Natural Gas,1231.565,Bcf/yr,89.76925361,0.07289039,29.311247,3.062621444,United States,,,2021.0,2
2013,Ovintiv,Investor-owned Company,Oil & NGL,39.7045,Million bbl/yr,15.83327701,0.398777897,5.399812,2.932190418,United States,,,2021.0,2
2013,Ovintiv,Investor-owned Company,Natural Gas,1129.705,Bcf/yr,82.34463844,0.07289039,26.886979,3.062621444,United States,,,2021.0,2
2014,Ovintiv,Investor-owned Company,Oil & NGL,58.935,Million bbl/yr,23.50197535,0.398777897,8.01516,2.932190418,United States,,,2021.0,2
2014,Ovintiv,Investor-owned Company,Natural Gas,975.95,Bcf/yr,71.13737647,0.07289039,23.22761,3.062621444,United States,,,2021.0,2
2015,Ovintiv,Investor-owned Company,Oil & NGL,83.989,Million bbl/yr,33.49295678,0.398777897,11.422504,2.932190418,United States,,,2021.0,2
2015,Ovintiv,Investor-owned Company,Natural Gas,713.075,Bcf/yr,51.97631511,0.07289039,16.971185,3.062621444,United States,,,2021.0,2
2016,Ovintiv,Investor-owned Company,Oil & NGL,81.6285,Million bbl/yr,32.55164156,0.398777897,11.101476,2.932190418,United States,,,2021.0,2
2016,Ovintiv,Investor-owned Company,Natural Gas,634.695,Bcf/yr,46.26316631,0.07289039,15.105741,3.062621444,United States,,,2021.0,2
2017,Ovintiv,Investor-owned Company,Oil & NGL,82.7195,Million bbl/yr,32.98670824,0.398777897,11.249852,2.932190418,United States,,,2021.0,2
2017,Ovintiv,Investor-owned Company,Natural Gas,528.56,Bcf/yr,38.52694473,0.07289039,12.579728,3.062621444,United States,,,2021.0,2
2018,Ovintiv,Investor-owned Company,Oil & NGL,61.3565,Million bbl/yr,24.46761603,0.398777897,8.344484,2.932190418,United States,,,2021.0,2
2018,Ovintiv,Investor-owned Company,Natural Gas,422.67,Bcf/yr,30.80858129,0.07289039,10.059546,3.062621444,United States,,,2021.0,2
2019,Ovintiv,Investor-owned Company,Oil & NGL,110.1935,Million bbl/yr,43.94273218,0.398777897,14.986316,2.932190418,United States,,,2021.0,2
2019,Ovintiv,Investor-owned Company,Natural Gas,575.605,Bcf/yr,41.95607314,0.07289039,13.699399,3.062621444,United States,,,2021.0,2
2020,Ovintiv,Investor-owned Company,Oil & NGL,105.4485,Million bbl/yr,42.05053106,0.398777897,14.340996,2.932190418,United States,,,2021.0,2
2020,Ovintiv,Investor-owned Company,Natural Gas,558.085,Bcf/yr,40.67903351,0.07289039,13.282423,3.062621444,United States,,,2021.0,2
2021,Ovintiv,Investor-owned Company,Oil & NGL,100.1925,Million bbl/yr,39.95455443,0.398777897,13.62618,2.932190418,United States,,,2021.0,2
2021,Ovintiv,Investor-owned Company,Natural Gas,567.94,Bcf/yr,41.3973683,0.07289039,13.516972,3.062621444,United States,,,2021.0,2
2022,Ovintiv,Investor-owned Company,Oil & NGL,95.3015,Million bbl/yr,38.00413174,0.398777897,12.961004,2.932190418,United States,,,2021.0,2
2022,Ovintiv,Investor-owned Company,Natural Gas,545.31,Bcf/yr,39.74785877,0.07289039,12.978378,3.062621444,United States,,,2021.0,2
1960,Peabody Coal Group,Investor-owned Company,Thermal Coal,24.15779742,Million tonnes/yr,57.24016651,2.369428202,15.70256832,3.645274157,United States,,,2021.0,2
1960,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,1.851455964,Million tonnes/yr,5.492560879,2.966617076,1.388591973,3.955489434,United States,,,2021.0,2
1961,Peabody Coal Group,Investor-owned Company,Thermal Coal,24.8992994,Million tonnes/yr,58.99710221,2.369428202,16.18454461,3.645274157,United States,,,2021.0,2
1961,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,1.908284749,Million tonnes/yr,5.661150121,2.966617076,1.431213561,3.955489434,United States,,,2021.0,2
1962,Peabody Coal Group,Investor-owned Company,Thermal Coal,27.63780102,Million tonnes/yr,65.48578519,2.369428202,17.96457066,3.645274157,United States,,,2021.0,2
1962,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,2.118163782,Million tonnes/yr,6.283780844,2.966617076,1.588622836,3.955489434,United States,,,2021.0,2
1963,Peabody Coal Group,Investor-owned Company,Thermal Coal,33.03054269,Million tonnes/yr,78.26349939,2.369428202,21.46985275,3.645274157,United States,,,2021.0,2
1963,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,2.531464032,Million tonnes/yr,7.509884425,2.966617076,1.898598024,3.955489434,United States,,,2021.0,2
1964,Peabody Coal Group,Investor-owned Company,Thermal Coal,39.18163865,Million tonnes/yr,92.83807962,2.369428202,25.46806512,3.645274157,United States,,,2021.0,2
1964,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,3.00288463,Million tonnes/yr,8.90840882,2.966617076,2.252163473,3.955489434,United States,,,2021.0,2
1965,Peabody Coal Group,Investor-owned Company,Thermal Coal,41.11122902,Million tonnes/yr,97.41010547,2.369428202,26.72229886,3.645274157,United States,,,2021.0,2
1965,Peabody Coal Group,Investor-owned Company,Metallurgical Coal,3.150768625,Million tonnes/yr,9.347124006,2.966617076,2.363076469,3.955489434,United States,,,2021.0,2
